municipio_id,uf_codigo,periodo_censo,periodo_corrente,rdpc_censo_municipio_reais_mes,rdpc_censo_uf_reais_mes,rdpc_pnad_uf_reais_mes,populacao_estimada_pessoas,rdpc_est_reais_mes,massa_renda_reais_mes
3501905,35,2022,2025,1986.75,2093.44,2917.0,69792.0,2768.3381181213695,193207853.93992662
3502002,35,2022,2025,1677.47,2093.44,2917.0,4694.0,2337.387262114032,10971695.808363266
3502101,35,2022,2025,1774.02,2093.44,2917.0,61625.0,2471.9200645826963,152332073.97990867
3502200,35,2022,2025,1526.22,2093.44,2917.0,24573.0,2126.635461250382,52257813.18930563
3502309,35,2022,2025,1188.66,2093.44,2917.0,5766.0,1656.2792437328035,9550106.119363345
3502408,35,2022,2025,1409.42,2093.44,2917.0,4118.0,1963.886301971874,8087283.791520177
3502507,35,2022,2025,1468.76,2093.44,2917.0,33141.0,2046.5706779272393,67825398.83718663
3502606,35,2022,2025,1418.94,2093.44,2917.0,4112.0,1977.1514731733416,8130046.857688781
3502705,35,2022,2025,1148.15,2093.44,2917.0,24857.0,1599.8325961097526,39767038.84150012
3502754,35,2022,2025,1464.76,2093.44,2917.0,22314.0,2040.997076582085,45542808.76685264
3502804,35,2022,2025,2088.68,2093.44,2917.0,208415.0,2910.3674143992657,606564224.6720229
3502903,35,2022,2025,1993.37,2093.44,2917.0,33832.0,2777.5624283476,93970492.075856
3503000,35,2022,2025,1628.68,2093.44,2917.0,5535.0,2269.403259706512,12561147.042475544
3503109,35,2022,2025,1251.83,2093.44,2917.0,7076.0,1744.3003429761538,12342669.226899264
3503158,35,2022,2025,1149.76,2093.44,2917.0,2355.0,1602.0759706511772,3772888.910883522
3503208,35,2022,2025,2128.11,2093.44,2917.0,253474.0,2965.309189659126,751628781.5396572
3503307,35,2022,2025,1910.5,2093.44,2917.0,135744.0,2662.091342479364,361362927.19351876
3503356,35,2022,2025,1178.32,2093.44,2917.0,2089.0,1641.8714842555792,3429869.530609905
3503406,35,2022,2025,1731.53,2093.44,2917.0,8290.0,2412.7144842937937,20001403.07479555
3503505,35,2022,2025,1093.27,2093.44,2917.0,3617.0,1523.3627856542341,5510003.195711365
3503604,35,2022,2025,1345.98,2093.44,2917.0,10242.0,1875.4889846377253,19208758.18065958
3503703,35,2022,2025,1546.55,2093.44,2917.0,7621.0,2154.9632900871293,16422975.233754013
3503802,35,2022,2025,1649.8,2093.44,2917.0,53467.0,2298.831874808927,122911643.8504089
3503901,35,2022,2025,1982.83,2093.44,2917.0,90273.0,2762.875988803118,249413104.1372239
3503950,35,2022,2025,1361.65,2093.44,2917.0,1875.0,1897.323567907368,3557481.689826315
3504008,35,2022,2025,1997.74,2093.44,2917.0,104858.0,2783.6515878171813,291888138.195334
3504107,35,2022,2025,2283.78,2093.44,2917.0,167161.0,3182.2198200091716,531943047.33255315
3504206,35,2022,2025,1494.63,2093.44,2917.0,13856.0,2082.6179446270253,28856754.240752064
3504305,35,2022,2025,1349.49,2093.44,2917.0,4503.0,1880.3798198180982,8467350.328640897
3504404,35,2022,2025,1246.92,2093.44,2917.0,11436.0,1737.4587473249771,19869578.23440844
3504503,35,2022,2025,1769.85,2093.44,2917.0,96450.0,2466.109585180373,237856269.49064696
3504602,35,2022,2025,1808.97,2093.44,2917.0,29346.0,2520.6194063359826,73970097.09833574
3504701,35,2022,2025,1703.84,2093.44,2917.0,3969.0,2374.1312289819625,9422926.847829409
3504800,35,2022,2025,1568.8,2093.44,2917.0,9902.0,2185.9664475695504,21645439.763833687
3504909,35,2022,2025,1340.96,2093.44,2917.0,10097.0,1868.4941149495567,18866185.078645673
3505005,35,2022,2025,1066.93,2093.44,2917.0,3632.0,1486.6606207963925,5399551.374732498
3505104,35,2022,2025,1080.41,2093.44,2917.0,5627.0,1505.443657329563,8471131.45979345
3505203,35,2022,2025,1755.66,2093.44,2917.0,32406.0,2446.337234408438,79276004.41823983
3505302,35,2022,2025,1853.96,2093.44,2917.0,35129.0,2583.3084874656065,90749043.8561793
3505351,35,2022,2025,888.5,2093.44,2917.0,5254.0,1238.0361987924182,6504642.188455366
3505401,35,2022,2025,1094.16,2093.44,2917.0,6894.0,1524.602911953531,10510612.475007642
3505500,35,2022,2025,1844.44,2093.44,2917.0,126957.0,2570.0433162641393,326284989.3029463
3505609,35,2022,2025,1385.51,2093.44,2917.0,33304.0,1930.5700999312137,64295706.60810914
3505708,35,2022,2025,2412.35,2093.44,2917.0,333737.0,3361.3693012457966,1121813306.4898684
3505807,35,2022,2025,1449.37,2093.44,2917.0,21936.0,2019.5526454066032,44300906.82963925
3505906,35,2022,2025,1826.35,2093.44,2917.0,59939.0,2544.8367041806787,152534967.2118857
3506003,35,2022,2025,2210.1,2093.44,2917.0,392947.0,3079.5540832314273,1210101538.3435397
3506102,35,2022,2025,1734.11,2093.44,2917.0,78257.0,2416.3094571614183,189093129.1890811
3506201,35,2022,2025,1550.41,2093.44,2917.0,2640.0,2160.3418153852035,5703302.392616937
3506300,35,2022,2025,1515.11,2093.44,2917.0,11881.0,2111.1547835142155,25082629.982932396
3506359,35,2022,2025,1511.97,2093.44,2917.0,67436.0,2106.7795064582697,142072782.79751986
3506409,35,2022,2025,1639.46,2093.44,2917.0,7464.0,2284.424115331703,17050941.59683583
3506508,35,2022,2025,1732.98,2093.44,2917.0,123340.0,2414.7349147814125,297833404.3891394
3506607,35,2022,2025,1243.58,2093.44,2917.0,30564.0,1732.804790201773,52961445.607726984
3506706,35,2022,2025,1261.94,2093.44,2917.0,13113.0,1758.3876203760317,23057736.865990903
3506805,35,2022,2025,1595.83,2093.44,2917.0,11480.0,2223.630058659431,25527273.07341027
3506904,35,2022,2025,1480.67,2093.44,2917.0,10710.0,2063.166075932437,22096508.6732364
3507001,35,2022,2025,1819.01,2093.44,2917.0,63850.0,2534.6091457123202,161834793.95373166
3507100,35,2022,2025,1604.07,2093.44,2917.0,22579.0,2235.111677430449,50466586.56470211
3507159,35,2022,2025,1141.43,2093.44,2917.0,3609.0,1590.4689458498929,5740002.425572263
3507209,35,2022,2025,1323.39,2093.44,2917.0,932.0,1844.0120710409662,1718619.2502101806
3507308,35,2022,2025,1269.35,2093.44,2917.0,4838.0,1768.7127168679303,8557032.124207048
3507407,35,2022,2025,1614.88,2093.44,2917.0,14405.0,2250.1743350657293,32413761.29662183
3507456,35,2022,2025,1282.36,2093.44,2917.0,2801.0,1786.8408552430446,5004941.235535768
3507506,35,2022,2025,1991.29,2093.44,2917.0,151053.0,2774.6641556481195,419121344.7031154
3507605,35,2022,2025,1941.5,2093.44,2917.0,185688.0,2705.2867529043106,502339286.5732956
3507704,35,2022,2025,1369.89,2093.44,2917.0,5477.0,1908.805186678386,10454526.00743752
3507753,35,2022,2025,1329.38,2093.44,2917.0,2605.0,1852.3585390553349,4825393.994239148
3507803,35,2022,2025,1711.42,2093.44,2917.0,26314.0,2384.69320353103,62750816.957715526
3507902,35,2022,2025,1482.87,2093.44,2917.0,24501.0,2066.2315566722714,50624739.37002732
3508009,35,2022,2025,996.87,2093.44,2917.0,20731.0,1389.0389932360133,28796167.368775792
3508108,35,2022,2025,1627.85,2093.44,2917.0,17658.0,2268.246737427392,40052700.889492884
3508207,35,2022,2025,1763.97,2093.44,2917.0,4458.0,2457.9163912029962,10957391.271982957
3508306,35,2022,2025,1242.79,2093.44,2917.0,4360.0,1731.704003936105,7550229.457161418
3508405,35,2022,2025,1480.46,2093.44,2917.0,48654.0,2062.873461861816,100367045.41342479
3508504,35,2022,2025,1632.59,2093.44,2917.0,100071.0,2274.8514550214,227646659.9554465
3508603,35,2022,2025,1383.47,2093.44,2917.0,32534.0,1927.727563245185,62716688.54261885
3508702,35,2022,2025,1386.07,2093.44,2917.0,17228.0,1931.3504041195351,33273304.76217135
3508801,35,2022,2025,1524.12,2093.44,2917.0,16907.0,2123.7093205441756,35905553.482440375
3508900,35,2022,2025,1359.73,2093.44,2917.0,3726.0,1894.6482392616936,7059459.33948907
3509007,35,2022,2025,1668.47,2093.44,2917.0,98549.0,2324.846659087435,229111313.40640762
3509106,35,2022,2025,1214.27,2093.44,2917.0,5599.0,1691.9642263451542,9473307.703306518
3509205,35,2022,2025,1728.39,2093.44,2917.0,98365.0,2408.339207237848,236896286.1199509
3509254,35,2022,2025,1206.25,2093.44,2917.0,29262.0,1680.7891556481197,49183252.27257528
3509304,35,2022,2025,1564.43,2093.44,2917.0,9210.0,2179.8772880999695,20076669.82340072
3509403,35,2022,2025,1447.0,2093.44,2917.0,24233.0,2016.2502866095992,48859793.195410416
3509452,35,2022,2025,1336.83,2093.44,2917.0,6090.0,1862.7393715606845,11344082.77280457
3509502,35,2022,2025,2678.6,2093.44,2917.0,1187974.0,3732.3621407826354,4433949181.83411
3509601,35,2022,2025,1564.93,2093.44,2917.0,79781.0,2180.5739882681137,173968373.35801837
3509700,35,2022,2025,1626.97,2093.44,2917.0,47956.0,2267.020545131458,108717237.26232421
3509809,35,2022,2025,1334.45,2093.44,2917.0,5003.0,1859.423078760318,9302693.663037872
3509908,35,2022,2025,1281.29,2093.44,2917.0,12491.0,1785.349916883216,22300805.811788253
3509957,35,2022,2025,1174.28,2093.44,2917.0,5068.0,1636.2421468969733,8292475.200473861
3510005,35,2022,2025,1531.52,2093.44,2917.0,30157.0,2134.0204830327116,64355655.706817485
3510104,35,2022,2025,1528.06,2093.44,2917.0,2959.0,2129.199317869153,6300300.781574825
3510153,35,2022,2025,1266.24,2093.44,2917.0,6589.0,1764.3792418220728,11625494.824365638
3510203,35,2022,2025,1240.46,2093.44,2917.0,47409.0,1728.457381152553,81944435.98306137
3510302,35,2022,2025,1062.65,2093.44,2917.0,23777.0,1480.6968673570775,35206529.415149234
3510401,35,2022,2025,1570.15,2093.44,2917.0,51369.0,2187.84753802354,112387540.18073122
3510500,35,2022,2025,1578.4,2093.44,2917.0,142248.0,2199.343090797921,312852155.97982264
3510609,35,2022,2025,1432.95,2093.44,2917.0,398236.0,1996.6730118847447,795147073.5609332
3510708,35,2022,2025,1515.63,2093.44,2917.0,11476.0,2111.879351689086,24235927.43998395
3510807,35,2022,2025,1545.95,2093.44,2917.0,28779.0,2154.1272498853564,61993628.12445067
3510906,35,2022,2025,1539.7,2093.44,2917.0,2861.0,2145.4184977835525,6138042.322158744
3511003,35,2022,2025,1419.26,2093.44,2917.0,20485.0,1977.597361280954,40511081.945840344
3511102,35,2022,2025,1898.84,2093.44,2917.0,119275.0,2645.8442945582387,315583078.2334339
3511201,35,2022,2025,1398.86,2093.44,2917.0,7101.0,1949.1719944206661,13841070.33238115
3511300,35,2022,2025,1810.97,2093.44,2917.0,13314.0,2523.40620700856,33596630.24011197
3511409,35,2022,2025,1459.9,2093.44,2917.0,22210.0,2034.2251509477226,45180140.60254892
3511508,35,2022,2025,1839.05,2093.44,2917.0,46391.0,2562.532888451544,118878463.22815557
3511607,35,2022,2025,1256.04,2093.44,2917.0,19707.0,1750.166558391929,34490532.36622974
3511706,35,2022,2025,1454.08,2093.44,2917.0,15814.0,2026.1155609905225,32040991.481504124
3511904,35,2022,2025,1390.17,2093.44,2917.0,7084.0,1937.0633454983185,13722156.73951009
3512001,35,2022,2025,1572.33,2093.44,2917.0,18880.0,2190.885150756649,41363911.646285534
3512100,35,2022,2025,1282.7,2093.44,2917.0,6802.0,1787.314611357383,12157313.986452918
3512209,35,2022,2025,1349.53,2093.44,2917.0,29132.0,1880.43555583155,54780848.61248471
3512308,35,2022,2025,1601.09,2093.44,2917.0,15345.0,2230.959344428309,34234071.140252404
3512407,35,2022,2025,1684.38,2093.44,2917.0,25286.0,2347.0156584377864,59346637.93925787
3512506,35,2022,2025,1464.68,2093.44,2917.0,5504.0,2040.885604555182,11233034.367471721
3512605,35,2022,2025,1281.73,2093.44,2917.0,4271.0,1785.9630130311832,7627848.028656184
3512704,35,2022,2025,1543.11,2093.44,2917.0,4296.0,2150.1699929302963,9237130.289628552
3512803,35,2022,2025,1614.71,2093.44,2917.0,61167.0,2249.93745700856,137621924.4328426
3512902,35,2022,2025,1404.7,2093.44,2917.0,9019.0,1957.3094523845919,17652973.951056633
3513009,35,2022,2025,2275.73,2093.44,2917.0,289493.0,3171.0029473020486,917983156.2233119
3513108,35,2022,2025,1576.75,2093.44,2917.0,34307.0,2197.0439802430446,75373987.83019814
3513207,35,2022,2025,1581.65,2093.44,2917.0,9600.0,2203.8716418908593,21157167.76215225
3513306,35,2022,2025,1505.41,2093.44,2917.0,2123.0,2097.6388002522167,4453287.172935456
3513405,35,2022,2025,1498.46,2093.44,2917.0,76444.0,2087.9546679150108,159611606.63409507
3513504,35,2022,2025,1246.76,2093.44,2917.0,114870.0,1737.2358032711709,199556276.7217594
3513603,35,2022,2025,1243.82,2093.44,2917.0,22460.0,1733.1392062824823,38926306.57310455
3513702,35,2022,2025,1726.15,2093.44,2917.0,32663.0,2405.217990484561,78561635.22319722
3513801,35,2022,2025,1522.03,2093.44,2917.0,403579.0,2120.7971138413327,855909178.4069712
3513850,35,2022,2025,1358.16,2093.44,2917.0,1639.0,1892.4606007337209,3101742.9246025686
3513900,35,2022,2025,1682.61,2093.44,2917.0,11305.0,2344.5493398425556,26505130.28692009
3514007,35,2022,2025,1361.96,2093.44,2917.0,8986.0,1897.7555220116174,17053231.120796394
3514106,35,2022,2025,1357.54,2093.44,2917.0,24847.0,1891.5966925252214,47000503.01917417
3514205,35,2022,2025,1359.18,2093.44,2917.0,2254.0,1893.8818690767348,4268809.73289896
3514304,35,2022,2025,1694.59,2093.44,2917.0,8169.0,2361.242275871293,19288988.15159259
3514403,35,2022,2025,1886.73,2093.44,2917.0,46735.0,2628.970216485784,122864923.06746311
3514502,35,2022,2025,1624.7,2093.44,2917.0,12532.0,2263.857526368083,28370662.520444818
3514601,35,2022,2025,1673.48,2093.44,2917.0,9764.0,2331.827594772241,22767964.63535616
3514700,35,2022,2025,1387.75,2093.44,2917.0,6291.0,1933.6913166845,12164852.073262189
3514809,35,2022,2025,1096.71,2093.44,2917.0,13109.0,1528.1560828110669,20032598.089570276
3514908,35,2022,2025,1295.02,2093.44,2917.0,18168.0,1804.4813035004584,32783816.321996327
3514924,35,2022,2025,1535.69,2093.44,2917.0,3190.0,2139.8309624350354,6826060.770167763
3514957,35,2022,2025,1354.87,2093.44,2917.0,2349.0,1887.876313627331,4434621.460710601
3515004,35,2022,2025,1249.69,2093.44,2917.0,259788.0,1741.3184662564965,452373641.7118427
3515103,35,2022,2025,1386.48,2093.44,2917.0,68913.0,1931.9216982574137,133134519.99201316
3515129,35,2022,2025,1334.16,2093.44,2917.0,3061.0,1859.0189926627943,5690457.136540813
3515152,35,2022,2025,1609.27,2093.44,2917.0,20261.0,2242.35735917915,45432402.45432876
3515186,35,2022,2025,1838.17,2093.44,2917.0,40610.0,2561.3066961556096,104014664.93087931
3515194,35,2022,2025,1193.58,2093.44,2917.0,4214.0,1663.1347733873433,7008449.935054265
3515202,35,2022,2025,1667.09,2093.44,2917.0,9696.0,2322.9237666233566,22523068.841180068
3515301,35,2022,2025,1405.87,2093.44,2917.0,2751.0,1958.9397307780494,5389043.199370414
3515350,35,2022,2025,1077.55,2093.44,2917.0,7883.0,1501.4585323677775,11835997.61065519
3515400,35,2022,2025,1482.13,2093.44,2917.0,17029.0,2065.200440423418,35168298.29997039
3515509,35,2022,2025,1853.8,2093.44,2917.0,73508.0,2583.0855434118007,189877452.12511465
3515608,35,2022,2025,1600.05,2093.44,2917.0,6080.0,2229.510208078569,13555422.0651177
3515657,35,2022,2025,1270.67,2093.44,2917.0,1692.0,1770.5520053118314,2995773.992987619
3515707,35,2022,2025,1201.71,2093.44,2917.0,186479.0,1674.4631181213697,312252207.8041549
3515806,35,2022,2025,1376.01,2093.44,2917.0,1483.0,1917.332796736472,2843404.5375601877
3515905,35,2022,2025,1699.56,2093.44,2917.0,2747.0,2368.167475542647,6505356.055315651
3516002,35,2022,2025,1313.48,2093.44,2917.0,13175.0,1830.203473708346,24112930.76610746
3516101,35,2022,2025,1361.28,2093.44,2917.0,4022.0,1896.8080097829409,7628961.815346988
3516200,35,2022,2025,1734.79,2093.44,2917.0,365494.0,2417.2569693900946,883492918.7702632
3516309,35,2022,2025,1035.25,2093.44,2917.0,171476.0,1442.5176981427696,247357164.80672956
3516408,35,2022,2025,1397.55,2093.44,2917.0,150241.0,1947.3466399801282,292571306.53725445
3516507,35,2022,2025,1710.43,2093.44,2917.0,2813.0,2383.3137371981047,6704261.542738268
3516606,35,2022,2025,1433.66,2093.44,2917.0,6413.0,1997.6623261235097,12811008.497430068
3516705,35,2022,2025,1612.63,2093.44,2917.0,43081.0,2247.0391843090797,96804695.09921946
3516804,35,2022,2025,1377.87,2093.44,2917.0,3203.0,1919.9245213619686,6149518.241922385
3516853,35,2022,2025,1489.75,2093.44,2917.0,4806.0,2075.818150985937,9976382.033638412
3516903,35,2022,2025,1735.05,2093.44,2917.0,10437.0,2417.6192534775296,25232692.148544975
3517000,35,2022,2025,1290.17,2093.44,2917.0,10337.0,1797.7233118694587,18583065.874794595
3517109,35,2022,2025,1412.75,2093.44,2917.0,4158.0,1968.526325091715,8185132.459731352
3517208,35,2022,2025,1305.59,2093.44,2917.0,11478.0,1819.209545055029,20880887.15814162
3517307,35,2022,2025,1235.95,2093.44,2917.0,5609.0,1722.1731456358912,9659669.173871713
3517406,35,2022,2025,1685.85,2093.44,2917.0,40489.0,2349.0639569321306,95111250.55222504
3517505,35,2022,2025,1671.55,2093.44,2917.0,22445.0,2329.138332123204,52277509.864505306
3517604,35,2022,2025,1032.99,2093.44,2917.0,17225.0,1439.3686133827575,24793124.365518
3517703,35,2022,2025,1332.26,2093.44,2917.0,18748.0,1856.3715320238457,34803253.48238306
3517802,35,2022,2025,1542.83,2093.44,2917.0,7453.0,2149.7798408361355,16022309.153751718
3517901,35,2022,2025,1492.66,2093.44,2917.0,10554.0,2079.872945964537,21950979.071709722
3518008,35,2022,2025,1226.38,2093.44,2917.0,1999.0,1708.8383044176094,3415967.7705308013
3518107,35,2022,2025,1310.94,2093.44,2917.0,6532.0,1826.6642368541732,11931770.79513146
3518206,35,2022,2025,1575.63,2093.44,2917.0,31888.0,2195.4833718664017,70009573.76207581
3518305,35,2022,2025,1601.96,2093.44,2917.0,32620.0,2232.1716027208804,72813437.68075512
3518404,35,2022,2025,1872.42,2093.44,2917.0,121916.0,2609.0306576734943,318082581.66092175
3518503,35,2022,2025,1385.89,2093.44,2917.0,15285.0,1931.0995920590035,29516857.26462187
3518602,35,2022,2025,1320.05,2093.44,2917.0,38678.0,1839.358113917762,71142693.1301112
3518701,35,2022,2025,1416.67,2093.44,2917.0,294871.0,1973.9884544099666,582071949.5403212
3518800,35,2022,2025,1643.73,2093.44,2917.0,1349100.0,2290.373934767655,3089943475.3950434
3518859,35,2022,2025,1428.08,2093.44,2917.0,7474.0,1989.887152247019,14872416.57589422
3518909,35,2022,2025,1208.8,2093.44,2917.0,4259.0,1684.3423265056556,7173613.968587588
3519006,35,2022,2025,1172.66,2093.44,2917.0,9316.0,1633.984838352186,15222202.754088964
3519055,35,2022,2025,2545.63,2093.44,2917.0,15718.0,3547.081698066341,55753030.13020674
3519071,35,2022,2025,1619.28,2093.44,2917.0,248842.0,2256.305296545399,561463522.6029502
3519105,35,2022,2025,1415.72,2093.44,2917.0,10648.0,1972.6647240904922,21004933.98211556
3519204,35,2022,2025,1368.52,2093.44,2917.0,6197.0,1906.8962282176703,11817035.926264903
3519253,35,2022,2025,1284.97,2093.44,2917.0,8313.0,1790.477630120758,14884240.539193861
3519303,35,2022,2025,1285.02,2093.44,2917.0,33160.0,1790.5473001375726,59374548.47256191
3519402,35,2022,2025,1717.95,2093.44,2917.0,11952.0,2393.792107726995,28610603.271553043
3519501,35,2022,2025,1429.78,2093.44,2917.0,6450.0,1992.2559328187099,12850050.766680678
3519600,35,2022,2025,1437.98,2093.44,2917.0,62143.0,2003.6818155762764,124514799.06535655
3519709,35,2022,2025,1324.95,2093.44,2917.0,77801.0,1846.1857755655765,143635099.5247774
3519808,35,2022,2025,1574.21,2093.44,2917.0,7982.0,2193.5047433888717,17508554.861729976
3519907,35,2022,2025,1401.72,2093.44,2917.0,7739.0,1953.1571193824518,15115482.946900794
3520004,35,2022,2025,1348.69,2093.44,2917.0,23421.0,1879.2650995490676,44014267.89653871
3520103,35,2022,2025,1501.48,2093.44,2917.0,26696.0,2092.162736930602,55852376.42509935
3520202,35,2022,2025,1478.86,2093.44,2917.0,10984.0,2060.644021323754,22634113.930220112
3520301,35,2022,2025,1336.34,2093.44,2917.0,29891.0,1862.0566053959033,55658733.99188895
3520400,35,2022,2025,1970.57,2093.44,2917.0,36559.0,2745.79290068022,100383442.65596816
3520426,35,2022,2025,1392.2,2093.44,2917.0,14104.0,1939.8919481809844,27360236.037144605
3520442,35,2022,2025,2147.45,2093.44,2917.0,26257.0,2992.2575521629465,78567706.54714249
3520509,35,2022,2025,2601.91,2093.44,2917.0,269657.0,3625.5022689926627,977642065.3497545
3520608,35,2022,2025,1627.06,2093.44,2917.0,5200.0,2267.145951161724,11789158.946040966
3520707,35,2022,2025,1550.8,2093.44,2917.0,4113.0,2160.8852415163556,8887720.99835677
3520806,35,2022,2025,1419.58,2093.44,2917.0,3671.0,1978.0432493885662,7261396.768505426
3520905,35,2022,2025,1441.01,2093.44,2917.0,13935.0,2007.9038185952306,27980139.712124538
3521002,35,2022,2025,1304.0,2093.44,2917.0,38277.0,1816.9940385203304,69549080.81244269
3521101,35,2022,2025,1722.53,2093.44,2917.0,7027.0,2400.1738812671965,16866021.86366459
3521150,35,2022,2025,1353.73,2093.44,2917.0,7115.0,1886.287837243962,13420937.96199079
3521200,35,2022,2025,1124.95,2093.44,2917.0,4083.0,1567.505708307857,6400125.80702098
3521309,35,2022,2025,1452.66,2093.44,2917.0,14701.0,2024.1369325129929,29756837.04487351
3521408,35,2022,2025,1866.43,2093.44,2917.0,22500.0,2600.684189659126,58515394.26733033
3521507,35,2022,2025,1334.09,2093.44,2917.0,6932.0,1858.9214546392539,12886043.523559308
3521606,35,2022,2025,1356.24,2093.44,2917.0,7120.0,1889.7852720880464,13455271.137266891
3521705,35,2022,2025,1205.06,2093.44,2917.0,18263.0,1679.1310092479364,30665969.621895064
3521804,35,2022,2025,1400.91,2093.44,2917.0,25979.0,1952.028465110058,50711747.495094195
3521903,35,2022,2025,1572.71,2093.44,2917.0,17502.0,2191.414642884439,38354139.07976346
3522000,35,2022,2025,1371.85,2093.44,2917.0,3715.0,1911.5362513375112,7101357.173718854
3522109,35,2022,2025,1374.2,2093.44,2917.0,118495.0,1914.8107421277898,226895498.88843244
3522158,35,2022,2025,1008.01,2093.44,2917.0,3497.0,1404.5614729822682,4911751.471018992
3522208,35,2022,2025,1248.65,2093.44,2917.0,163003.0,1739.8693299067563,283603920.382791
3522307,35,2022,2025,1671.4,2093.44,2917.0,164256.0,2328.9293220727604,382540614.7263833
3522406,35,2022,2025,1443.07,2093.44,2917.0,92393.0,2010.7742232879853,185781462.81224683
3522505,35,2022,2025,1138.47,2093.44,2917.0,242995.0,1586.344480854479,385473777.1252341
3522604,35,2022,2025,1823.28,2093.44,2917.0,74038.0,2540.5589651482724,188097904.6616478
3522653,35,2022,2025,1084.01,2093.44,2917.0,4420.0,1510.4598985402017,6676232.751547691
3522703,35,2022,2025,1675.41,2093.44,2917.0,40445.0,2334.516857421278,94419534.29840359
3522802,35,2022,2025,1283.91,2093.44,2917.0,14245.0,1789.0006257642922,25484313.914012343
3522901,35,2022,2025,1421.09,2093.44,2917.0,14035.0,1980.1472838963616,27791367.129485436
3523008,35,2022,2025,1299.95,2093.44,2917.0,4002.0,1811.3507671583614,7249025.770167762
3523107,35,2022,2025,1101.16,2093.44,2917.0,382983.0,1534.3567143075513,587632537.515649
3523206,35,2022,2025,1297.43,2093.44,2917.0,45213.0,1807.839398310914,81737842.71583135
3523305,35,2022,2025,1027.49,2093.44,2917.0,15916.0,1431.7049115331702,22787015.371961936
3523404,35,2022,2025,2282.1,2093.44,2917.0,127112.0,3179.8789074442066,404200767.683048
3523503,35,2022,2025,1388.79,2093.44,2917.0,19462.0,1935.1404530342402,37661703.496952385
3523602,35,2022,2025,1659.02,2093.44,2917.0,16454.0,2311.679025909508,38036366.69231504
3523701,35,2022,2025,1202.12,2093.44,2917.0,5857.0,1675.0344122592478,9810676.552602414
3523800,35,2022,2025,1439.31,2093.44,2917.0,8227.0,2005.5350380235402,16499536.757819666
3523909,35,2022,2025,1874.09,2093.44,2917.0,175047.0,2611.357636235096,457110320.15004486
3524006,35,2022,2025,2035.47,2093.44,2917.0,74994.0,2836.22458250535,212699826.34040624
3524105,35,2022,2025,1788.4,2093.44,2917.0,38413.0,2491.9571614185265,95723550.44156986
3524204,35,2022,2025,1584.97,2093.44,2917.0,6280.0,2208.4977310073373,13869365.750726078
3524303,35,2022,2025,1948.36,2093.44,2917.0,73473.0,2714.84547921125,199467841.89408818
3524402,35,2022,2025,1799.5,2093.44,2917.0,250952.0,2507.42390515133,629243043.8455366
3524501,35,2022,2025,1443.85,2093.44,2917.0,7944.0,2011.8610755502903,15982224.384171506
3524600,35,2022,2025,1256.95,2093.44,2917.0,16216.0,1751.4345526979519,28401262.706549987
3524709,35,2022,2025,2045.01,2093.44,2917.0,62309.0,2849.517621713543,177550593.49134916
3524808,35,2022,2025,2077.24,2093.44,2917.0,50078.0,2894.4269145521243,144947111.02694127
3524907,35,2022,2025,1751.77,2093.44,2917.0,6611.0,2440.9169071002752,16136901.67283992
3525003,35,2022,2025,1628.78,2093.44,2917.0,121550.0,2269.5425997401403,275862902.99841404
3525102,35,2022,2025,1536.17,2093.44,2917.0,47125.0,2140.4997945964537,100871052.82035789
3525201,35,2022,2025,1368.78,2093.44,2917.0,40007.0,1907.2585123051053,76303691.30179036
3525300,35,2022,2025,1751.62,2093.44,2917.0,137409.0,2440.707897049832,335375231.42572033
3525409,35,2022,2025,1491.08,2093.44,2917.0,4000.0,2077.6713734332006,8310685.493732803
3525508,35,2022,2025,1780.73,2093.44,2917.0,13131.0,2481.269780839193,32581553.492199443
3525607,35,2022,2025,1261.53,2093.44,2917.0,4464.0,1757.8163262381536,7846892.080327118
3525706,35,2022,2025,1697.31,2093.44,2917.0,37992.0,2365.032324785998,89852308.08326963
3525805,35,2022,2025,1240.61,2093.44,2917.0,4302.0,1728.6663912029958,7436722.814955288
3525854,35,2022,2025,1366.75,2093.44,2917.0,3132.0,1904.4299096224395,5964674.47693748
3525904,35,2022,2025,2774.36,2093.44,2917.0,463039.0,3865.7941569856316,1790013460.6564698
3526001,35,2022,2025,1638.65,2093.44,2917.0,20939.0,2283.295461059309,47809923.65912087
3526100,35,2022,2025,1160.51,2093.44,2917.0,17184.0,1617.0550242662791,27787473.53699174
3526209,35,2022,2025,1076.35,2093.44,2917.0,27969.0,1499.786451964231,41947527.27498758
3526308,35,2022,2025,1368.11,2093.44,2917.0,5183.0,1906.324934079792,9880482.133335562
3526407,35,2022,2025,1556.49,2093.44,2917.0,27044.0,2168.813689429838,58653397.41694054
3526506,35,2022,2025,1527.78,2093.44,2917.0,9940.0,2128.8091657749924,21160363.107803423
3526605,35,2022,2025,1164.45,2093.44,2917.0,7348.0,1622.5450215912567,11922460.818652555
3526704,35,2022,2025,1577.91,2093.44,2917.0,101537.0,2198.6603246331397,223245373.3822751
3526803,35,2022,2025,1795.57,2093.44,2917.0,68568.0,2501.9478418297153,171553559.61857992
3526902,35,2022,2025,1932.42,2093.44,2917.0,301292.0,2692.63467785081,811269287.3590262
3527009,35,2022,2025,1690.27,2093.44,2917.0,7158.0,2355.2227864185265,16858684.70518381
3527108,35,2022,2025,1864.07,2093.44,2917.0,76844.0,2597.3957648654846,199594280.1553233
